symbol,vwap
CDK,49.001
GM,38.739
EWZ,44.21
MB,36.437
VWO,40.994
SAP,101.944
OLN,23.868
XLB,54.005
JOBS,66.578
NYMT,6.239
SSRM,13.471
ENFC,23.396
TSLA,303.096
TECS,22.389
SDG,56.452
CSBR,11.184
EZU,37.349
PII,83.781
PEP,110.424
VOO,245.144
OMER,12.983
TIPT,5.89
DFEN,41.152
TCMD,66.204
ACIU,3.789
VBIV,1.639
SLVO,7.056
VGIT,63.485
TLP,40.84
OPP,16.808
OHI,39.478
XLRE,33.945
BTX,1.465
TVIX,44.85
XLY,107.272
LAUR,15.727
CBPO,78.27
XBIT,6.477
ZS,45.492
DEUR,29.717
HUYA,20.128
XLNX,111.95
LPLA,69.634
EMB,107.57
CLCT,13.535
GLOP,22.696
KRYS,22.235
HQY,63.133
OPK,3.671
ARNA,44.505
NYCB,11.267
FC,24.141
HYRE,4.522
SIG,24.286
GRVY,37.846
JE,3.704
RBZ,1.384
CULP,18.333
FBIO,1.556
LOGI,36.025
CTRP,32.138
RDS.A,59.511
SNY,42.597
TEF,8.696
URGN,40.895
JNUG,10.817
HALL,9.65
MLNX,86.612
TUES,1.809
ROKU,43.789
EVOP,25.136
GRPN,3.67
DLS,64.443
PAYX,70.662
TTOO,3.419
ARAV,3.759
DOMO,25.678
CGNX,44.26
ERIC,8.909
SEND,49.833
RRTS,0.488
QQQX,21.597
KVHI,11.153
IBB,107.308
SPN,3.784
RFIL,8.193
TWTR,31.92
CBAT,1.1
UCBI,26.119
VREX,27.992
GSVC,5.683
UGAZ,38.623
PETX,4.282
CY,13.904
NXPI,87.012
COHR,113.914
XLV,89.045
PYPL,92.179
WPP,57.706
BTG,3.062
CTXS,101.223
TELL,9.616
AVGO,270.638
SAM,244.109
RKDA,3.528
TROW,88.529
SPLK,122.128
EARS,0.427
TGTX,4.263
CPTA,8.199
MITK,10.834
UAA,20.914
MDB,88.511
SDLP,1.046
ADI,98.267
ABMD,333.791
PGNX,4.47
STLD,36.681
NBN,19.975
CRZO,12.14
EAGL,10.198
P,8.512
SESN,0.724
ILMN,273.342
BNDX,54.704
SIEN,11.128
GSIT,7.782
MRCY,57.949
WHLR,1.633
COST,210.774
BLUE,128.182
NCNA,13.447
VUZI,4.031
GRTS,12.878
ALGN,224.023
ARCE,25.3
FB,148.534
PDLI,3.174
SNE,48.852
MTP,0.122
HIHO,2.955
UCFC,9.409
CSCO,46.427
FBSS,19.272
FTR,1.9
AXTI,4.046
ASLN,3.506
TPVG,12.583
OILU,21.391
CLDC,1.228
BABA,164.778
SAFM,122.246
GRFS,18.682
PHII,3.472
SIRI,5.928
TME,14.992
IGLD,0.591
MIXT,15.728
NTGN,4.521
SCYX,0.717
SPWR,5.628
CZR,8.995
NGG,53.819
NTNX,50.229
CFMS,0.55
SAEX,4.142
NOK,6.533
LULU,149.278
AMGN,183.479
PTN,0.679
CSIQ,20.835
PLPC,55.488
RDS.B,60.673
SQQQ,13.387
MGTX,9.392
CIO,11.435
CNAT,2.221
OTIC,2.008
GRMN,68.904
IPCI,0.341
NVUS,2.952
SSO,104.661
SVXY,46.751
SPXU,37.878
SPXL,39.276
SPXS,25.278
SH,29.415
SDOW,15.552
MCHI,58.028
WDAY,170.763
GERN,1.026
INSY,3.47
BHF,36.85
BKYI,1.411
PRAH,104.117
BSMX,7.406
LRCX,170.374
PCAR,64.492
ISRG,502.739
CMRX,2.325
GRNQ,3.2
NVTR,14.027
ARCW,0.963
CHFC,44.805
FOLD,11.399
ORLY,343.935
DGRW,40.296
BPRN,29.78
SIMO,38.895
NBEV,7.161
SLX,39.293
FHB,26.282
INSE,6.771
IWB,148.259
ATRO,30.75
YORW,32.385
INVA,18.543
ACRX,2.423
SMBC,34.344
MIK,13.611
AQ,8.816
PI,14.656
INTU,212.455
AROW,31.223
EVLV,0.567
LTRPA,16.306
SRTS,7.581
X,22.274
TEUM,2.482
EIGR,13.751
GNTX,21.729
QSR,62.296
GALT,4.95
PYDS,2.468
IWF,140.033
AFL,47.307
TXN,101.487
CPL,17.104
FCX,11.122
WELL,76.583
NTR,52.089
PHG,37.915
JNJ,131.297
ERIE,144.74
RELX,21.921
TOT,53.811
CMSSW,0.23
TTWO,102.199
PAVM,0.999
RGSE,0.514
SND,2.517
TOPS,0.945
PETZ,0.621
VRSN,166.593
EXPO,49.329
SXTC,6.892
LILA,15.942
CARA,14.998
STI,61.105
WATT,7.363
WDC,43.272
IEMG,50.904
RTIX,4.314
ESGRP,25.196
DFS,67.416
NVCN,0.746
JBLU,18.328
AMP,119.627
GPRO,4.872
CLXT,12.575
IONS,55.083
GD,168.47
FLXS,24.752
MKGI,2.38
HYGS,7.379
EQNR,22.471
VNQI,57.154
WPM,20.412
AAXN,49.125
DUST,19.612
SUNW,0.38
EZPW,9.402
DJP,22.541
NBIX,86.335
CLSD,1.15
MELI,360.233
VIXY,30.978
MRVL,18.356
CWCO,12.751
IDTI,48.779
PDVW,38.521
ALV,78.129
HLT,74.054
CVLT,65.017
MMS,68.675
DBX,23.706
RARX,19.869
VSTM,3.174
CLDX,0.385
APDNW,0.019
AMRN,16.879
OPI,32.26
RWLK,0.288
GOGL,5.058
SCPH,3.756
HONE,15.181
CBLK,15.334
KOPN,1.289
IRTC,84.952
CAT,128.951
SPRO,9.504
SGEN,73.888
QID,41.231
MDGL,111.208
PBR.A,13.77
UGP,15.158
ADES,11.485
LVS,58.172
WIX,106.124
URA,12.632
EQIX,382.729
GOL,12.947
LC,3.066
CSQ,11.747
ABEV,4.763
DFJ,67.622
XOM,72.066
PM,74.768
ENB,36.552
OTLKW,0.254
HCHC,3.362
GS,201.47
EVBN,34.358
MOFG,27.724
GDXJ,32.211
CSTE,14.896
SMMT,1.323
EXPD,69.012
MNGA,0.244
AMX,15.635
BTAI,5.501
APPN,31.559
KEYW,6.987
ALB,79.632
DBVT,6.524
ZYNE,5.067
SMBK,19.248
CALA,4.314
HMSY,28.985
LNC,57.789
EUFN,18.288
AAL,36.43
CUTR,13.893
TAL,30.336
IPAR,66.585
VOD,17.874
NVAX,2.243
STAF,2.307
MKSI,81.411
MCHX,3.984
DMRC,19.206
OPINI,23.978
MESO,4.571
HBMD,13.216
DRE,29.83
TIS,1.117
INDA,32.077
IPGP,131.488
PCMI,21.08
WYNN,120.083
USB,51.094
SP,32.986
SLGN,27.316
PTX,0.446
FBMS,32.482
WASH,51.694
USCI,38.749
NVMI,24.422
NRZ,16.832
ON,19.764
REG,64.782
GNE,8.701
LECO,86.721
PDCO,22.177
SCO,20.457
IZEA,1.658
DRQ,37.446
HSGX,0.135
NEWM,13.679
COUP,79.633
HOLI,20.078
BIDU,167.914
NTGR,38.183
ACET,1.198
LANC,157.122
CASY,129.429
GPOR,8.542
SGU,9.064
IMGN,4.995
IGSB,52.101
VIV,12.977
CVS,66.055
BGNE,124.405
FRPT,35.867
EGLE,4.088
AMAT,39.373
NRIM,32.885
MBIN,21.099
CMTA,13.086
UXIN,3.452
ZG,33.12
ATVI,45.955
ALXN,120.028
CCMP,101.441
OLED,102.533
HZN,2.014
BIOC,1.905
MO,46.973
CVCY,19.759
MJ,33.819
AKG,0.757
AA,29.27
QTT,9.486
EHTH,58.108
FRPH,49.65
BVN,15.474
TECH,166.7
JVA,5.706
LGIH,59.393
VIAB,28.471
WP,84.362
RTRX,21.021
FDN,128.98
ECL,156.094
VERU,1.487
ACN,153.081
BAC,29.252
JPM,104.451
YY,67.323
KINS,16.405
HURC,37.82
MDRX,11.695
WPC,73.978
BSRR,26.761
QDEL,55.744
INFN,4.366
IUSG,55.712
MRNS,3.116
CTIC,1.141
CQP,40.484
BATRK,26.77
NCLH,50.371
DWT,9.088
BATRA,26.913
SCCO,33.5
PVH,109.168
FSLR,50.576
ACHN,2.125
AFIN,13.021
GLUU,9.421
NEOS,2.106
CEPU,10.14
FTNT,74.339
NEO,16.545
CGIX,0.246
TECL,98.986
VERI,5.453
ACAD,22.624
SFST,36.966
NAVB,0.129
WEC,71.156
III,4.157
CIDM,1.005
QCRH,34.204
NWPX,22.254
WIN,2.871
CONN,20.873
TMUS,68.139
AXO,25.132
FWRD,58.475
PSA,210.544
FBIZ,20.676
JAGX,0.251
EBMT,17.413
ANAT,137.374
UMBF,63.863
FANG,101.557
DRYS,5.145
HON,142.527
ANET,208.195
FISV,84.448
DSLV,25.405
FIZZ,83.569
CLRB,1.968
CHK,2.883
RUN,12.351
PLAN,30.036
EHC,67.016
ITW,134.915
CHD,63.514
ORCL,50.166
T,29.307
SPR,83.147
ALSN,48.857
FAST,59.999
TIF,87.695
ATNM,0.548
MRK,73.402
WKHS,0.886
LIVN,88.448
CRUS,38.272
LBRDA,75.085
MNTX,6.969
NH,0.562
ZAYO,26.695
SCHW,47.018
CHUY,21.938
EVBG,60.015
RAND,3.11
CTXR,0.992
MET,44.997
UTX,118.869
GFN,9.084
GHDX,73.808
GBCI,42.288
FOXF,59.349
LASR,18.535
LIT,28.326
KTF,10.902
APTO,2.002
CDXC,3.248
MTDR,19.578
CACC,411.455
FBP,10.578
DLTH,22.927
IWD,118.471
AAWW,52.002
RP,54.518
ZN,0.483
CMP,52.009
NSC,167.516
KEM,20.948
VRNS,57.477
AVAV,74.824
FRC,96.857
KMB,108.288
AKAO,1.687
NATI,42.037
MTCH,52.171
DNBF,35.673
RGLD,85.626
MANT,54.913
MERC,14.328
RPD,37.953
WDFC,178.073
INSM,24.47
MACK,5.366
HABT,10.255
XNET,3.405
SONA,14.932
CMTL,24.823
SLM,10.794
UFPT,32.417
ABDC,7.092
WCG,275.593
AZUL,28.686
SAIL,27.599
USMV,54.796
FOX,48.74
AWSM,2.731
ETN,72.215
RY,75.862
CDXS,17.581
NYMTN,22.482
TGA,1.781
INOV,14.006
WM,94.658
AIPT,1.046
ABEO,6.546
RGNX,42.604
DRH,10.061
VWOB,76.414
MNR,13.478
LSXMA,39.644
SPSC,86.693
APU,30.263
COF,80.553
LPSN,22.582
BCRX,8.673
FITB,27.179
APC,47.38
SIX,60.983
VYGR,10.451
HASI,22.367
AG,5.902
EC,18.244
WB,58.517
MTL,2.402
DK,31.81
KGC,3.312
SCHL,41.179
INO,4.933
BLDP,3.525
AMKR,7.898
ZLAB,26.91
CRMD,1.864
CGC,48.529
CWH,13.993
PACB,6.866
ORGO,13.968
BSGM,4.29
TDOC,61.707
OCX,5.229
DNLI,18.841
ARPO,3.983
IPWR,0.352
LBRDK,75.446
OPNT,15.172
DE,162.24
SANM,31.771
EMN,82.039
JCI,32.906
FLKS,0.31
UHAL,358.385
BMY,48.771
HDB,95.533
GIL,33.686
AIMT,22.579
H,68.953
ONTX,2.355
GV,2.702
PRFT,25.15
DMLP,16.852
HMNY,0.011
MRTX,63.863
ESV,4.524
DG,115.224
IXN,153.774
AMTB,13.882
HWBK,23.0
CID,31.72
JPHF,24.52
EBAYL,26.215
DLN,89.338
PETS,22.777
UPRO,41.638
SPOT,135.623
CLFD,12.073
CRBP,7.106
OZK,31.603
CFG,34.797
TEL,79.67
VTI,136.832
GBT,46.603
ERUS,34.767
ORC,6.987
TMHC,18.416
OR,9.598
EPI,23.68
HTZ,16.245
TLC,6.479
CHGG,34.668
ATHN,134.521
CPST,0.856
GOOS,49.356
TBT,35.639
RSG,76.315
MDLZ,43.73
FGM,41.569
OPESW,0.241
NNBR,8.991
TORC,8.465
E,33.55
AZPN,95.592
CINF,79.889
ARAY,4.385
F,8.615
JKL,137.426
GLBS,3.375
KIM,17.341
OTEX,35.117
VSM,37.232
SQBG,1.038
AMRS,2.945
AST,1.029
SLS,1.446
GRUB,79.386
MS,42.548
TD,55.933
PULM,0.178
QLD,76.161
TJX,48.871
DHI,36.936
DERM,6.576
SBS,11.559
FEZ,35.179
GLG,1.579
HBM,5.957
GLOB,68.249
RHT,176.188
DVAX,10.922
RYAAY,69.952
ARQL,3.479
EOLS,15.507
ROLL,137.964
VEEV,107.641
JDST,40.61
EDIT,21.187
SHW,405.089
MDT,87.022
MEOH,57.226
UNM,33.838
EMLP,23.342
COP,65.618
NUGT,19.794
KL,30.981
AGS,24.584
ALLY,26.572
CB,132.257
CBU,60.419
CTB,34.224
BND,79.594
MEDP,63.306
IXUS,56.255
ES,67.433
XEL,50.968
BX,32.831
C,63.941
ENZL,48.044
CRM,148.166
BPFH,11.73
UAE,14.1
QAT,19.456
EW,167.767
ENTG,33.446
EQR,72.087
PEN,140.896
NBR-A,24.02
FAS,57.628
FAZ,10.351
TECK,23.726
ANCX,24.249
KIN,9.862
OKE,64.11
ONEQ,279.693
VIVO,16.115
IYF,115.89
HYG,84.73
VAR,131.86
VCLT,87.362
ZNH,35.126
AKS,2.819
DIS,109.765
EWJ,54.066
NKE,80.688
SELB,1.685
JNCE,3.9
BCLI,3.691
INGN,148.859
L,47.879
PTE,17.715
FIX,47.571
SDIV,19.029
PKE,22.509
IJR,75.77
BST,29.994
TAOP,1.101
HL,2.591
RUBY,13.628
LXFT,57.697
HRL,41.686
LOVE,23.354
M,25.607
NVO,46.884
XYL,71.26
OPTT,0.296
NMM,1.014
FTS,35.375
ASRT,4.285
CVGW,80.751
VHI,3.273
EWQ,27.993
STML,10.696
TAN,22.382
SWN,4.562
DAL,49.814
NANO,30.804
ROCK,35.016
TCBK,37.336
MODN,14.287
AR,10.378
AXE,59.665
CFXA,115.901
ALG,86.43
HCP,30.846
MGM,28.775
NEP,40.825
BDXA,61.003
AMPE,0.492
MTN,186.354
MTRN,47.087
NUW,15.859
QTS,41.597
THR,22.838
PFGC,34.19
TRQ,1.683
WLKP,23.351
CRH,28.896
HEDJ,60.274
GLPG,101.032
EWL,33.194
OIH,16.945
NVS,85.626
PPBI,29.934
KEN,18.05
VNCE,11.681
OGE,40.266
JBL,26.12
BYD,26.577
ENDP,9.477
ACOR,16.177
LM,28.882
FFBC,26.264
TZA,11.338
UDOW,86.301
SYK,178.25
BOKF,85.054
PRIM,19.737
FSS,21.548
ALDX,8.569
AGN,143.689
AKRX,4.08
ARWR,13.451
GTN,16.247
CREX,2.388
GNL,19.506
CEI,0.465
FMBH,32.517
CTK,11.69
CLNE,1.889
VKTX,8.175
SHV,110.522
GNW,4.692
DB,9.244
EWT,32.489
CXSE,67.002
GH,39.731
RUSL,40.83
MSF,17.384
BURL,169.695
STWD,21.706
MMLP,13.5
BR,100.165
IVC,5.17
KNX,32.928
GG,10.929
BGG,12.587
TUR,28.623
WTW,31.663
UEIC,27.379
BBW,4.897
KALA,5.296
RDFN,17.395
AZRX,2.047
CLF,10.603
ADRO,2.561
FLIR,48.106
CQQQ,43.679
AER,48.078
NTAP,63.14
NAVG,69.767
OMAB,44.099
ABBV,78.237
AEMD,1.344
ATIS,0.31
CSWC,21.583
AXNX,14.23
APDN,0.466
PFE,41.333
ATRS,2.982
MKTX,210.788
GROW,1.258
INPX,2.211
NAT,2.048
FOSL,17.293
BLK,406.967
ETFC,46.465
EL,133.358
DGAZ,89.463
RHI,64.791
CBIO,8.316
PODD,76.383
TYME,2.734
GPN,112.85
BRZU,37.759
BNFT,54.295
SSL,30.585
WTI,5.084
PIR,0.869
ODP,2.94
KO,47.645
RILYH,25.628
RIG,8.596
KMI,18.062
MPW,17.955
CHMI,18.517
OPHT,1.255
RCL,119.459
WK,39.308
GILT,8.997
EMR,64.969
SHY,83.694
AT,2.472
ALL,87.057
AWK,93.761
NVEC,93.654
DWDP,59.251
CCJ,11.974
CIM,18.944
BSX,37.303
ELY,16.163
MNST,55.954
HEAR,14.462
FHN,14.916
EWP,28.778
HCA,138.423
CJJD,2.095
ICE,75.955
K,58.148
LEN,45.701
O,67.379
IAE,9.018
MLSS,0.397
JNPR,25.741
CTRV,0.284
SAR,23.082
RF,15.588
NGVC,13.534
KDP,26.563
PXI,32.06
RHP,79.058
NXR,14.682
TS,24.831
RMD,92.989
SFS,6.241
VEDL,11.142
VIPS,7.488
URBN,32.1
IPHI,38.428
VZA,25.901
LEXEA,40.879
MGA,52.212
WIT,5.489
IGF,42.316
QUOT,10.033
AUY,2.741
NEM,33.579
PGR,66.294
XSPA,0.182
LLNW,2.95
PCG,13.592
NIO,7.342
ALEX,22.638
ING,12.093
MTLS,15.922
ZBH,107.907
CCI,115.616
RING,17.182
UPS,100.952
EWS,23.473
ILF,34.404
EWW,44.344
AMLP,9.928
HSDT,7.428
JRVR,37.935
IBM,134.225
ED,76.039
SMH,95.829
CX,5.316
AGQ,27.864
CLLS,16.674
BPY,17.814
AXSM,8.158
INSG,5.202
COKE,211.717
EWH,24.384
REET,25.987
SNR,5.131
TCDA,20.357
BDSI,4.494
UNFI,13.22
GE,9.124
VMC,101.49
ESTC,82.659
BRK.B,205.373
SLB,44.543
KKR,22.445
JWN,45.763
SPAB,27.99
BHC,24.157
EXK,2.146
MWA,9.592
OILD,27.664
TEVA,19.907
IYJ,141.953
JNK,35.148
BK,52.43
ESGD,60.981
VEA,39.706
PBCT,16.787
FE,38.686
HOLX,44.7
RH,134.554
AEE,67.865
ALLT,6.762
BDX,243.88
BRX,17.017
RBS,6.43
AVID,4.6
PSQ,32.252
BXMT,34.118
STZ,169.651
SKT,22.969
IR,99.116
AUDC,14.645
CP,206.668
ASRV,4.15
SPSB,30.335
CLRO,1.977
VER,8.019
HRS,153.841
LFC,12.017
QD,5.235
GME,11.214
USEG,0.919
BAX,71.286
LYB,87.757
ORI,20.079
MA,202.349
PAM,35.209
WPS,37.888
SWM,31.606
EGI,0.426
CVX,112.714
RTW,3.047
NXEO,9.168
USB-O,24.687
USO,11.415
BYFC,1.354
CATM,28.251
FPRX,11.147
TAIT,1.965
NTRP,4.077
ARES,20.719
AVGR,0.322
SMG,71.92
ZTO,17.079
AVB,190.914
UVXY,57.873
CMA,81.682
SNMP,2.327
CIG,3.713
FDC,25.01
ISBC,11.81
ARNC,18.683
TLGT,1.716
DDD,12.131
TWM,16.99
KEY,16.767
EYES,0.821
KRNY,13.229
CYRN,2.592
JHG,21.734
HES,53.002
SPHS,1.111
CEFL,13.746
IBDP,24.318
AIG,42.575
REMX,14.322
PANW,210.503
WMT,94.862
MYGN,28.427
FL,56.424
EBR,9.863
BCS,8.472
WHR,131.274
SGYP,0.332
EPD,27.621
SAMG,12.888
AL,37.934
ITUB,10.192
RNN,0.629
EWY,64.654
CM,84.387
APPF,60.429
TRV,125.327
HSTM,24.707
CATS,12.264
MLM,179.317
ESND,12.807
TNXP,2.004
TRVG,5.747
ESLT,123.09
AVP,1.913
BBDC,9.853
REZI,20.713
SEE,39.002
VRS,24.699
WY,26.152
MKC.V,122.551
RJF,80.662
OEF,117.789
TSU,16.097
ETM,7.197
QRVO,65.134
ENPH,7.169
MBII,1.425
REGI,28.132
GSBC,53.056
SMHD,16.441
KR,28.176
IT,132.81
VXUS,50.624
LLL,197.702
CARO,34.759
FLS,43.437
CMI,146.265
XNTK,64.93
SGMS,24.35
TTNP,1.212
GWPH,139.382
MDCO,21.812
UBS,13.132
SPDW,28.307
ACWI,68.579
UN,53.881
NICE,108.206
SAN,4.802
EDC,78.732
MIE,9.081
MRO,15.984
TSM,36.969
MNKD,1.211
SNAP,6.478
TCF,22.595
CCK,49.518
OFG,19.601
CAH,48.739
XT,35.728
FTLS,38.007
PTSI,51.933
LW,72.639
DISCA,25.947
DVLU,17.292
STM,16.0
TMDI,3.595
LPI,3.777
CRI,84.319
PVG,7.697
WWD,86.086
BNS,56.589
WFC-O,23.046
HEWJ,29.836
AMOT,41.676
BRS,3.654
QEP,8.473
GLW,33.459
NOC,279.983
OIL,56.316
PDBC,16.225
WMB,26.95
CALM,42.506
CLDR,13.011
HST,18.144
PRU,90.956
WEN,17.33
BAC-L,1291.491
UNG,25.582
EGHT,17.263
RAD,0.834
HFWA,31.409
CPE,8.172
ADXS,0.344
CC,35.808
NITE,13.046
TENX,1.169
VGT,178.623
RGEN,55.514
FLXN,14.075
TPNL,4.624
FIXX,19.716
LOW,95.192
SOGO,6.213
TTM,12.507
RNR,138.063
HIIQ,37.484
MUX,1.791
WFC,50.029
CNA,45.294
ABIO,0.433
SKM,25.535
WUBA,61.255
D,69.388
GT,20.878
XHB,35.789
SFM,23.951
DRIP,10.749
VPU,119.762
SO,47.765
PNC,124.045
TYHT,0.512
NMCI,2.847
WRD,17.232
KBWY,31.856
PAAS,14.597
MMM,197.996
IVV,268.221
ZION,48.269
EQT,19.917
DLPH,17.688
FMX,90.681
ARCT,5.101
PG,94.188
CPRI,42.764
PEI,7.556
ROK,170.562
VEON,2.466
FET,4.939
NDSN,128.597
REFR,2.527
SYY,62.783
BLMN,19.069
PSTG,17.633
NTCT,25.684
CIT,46.719
HBI,14.96
SBAC,178.588
AMN,64.318
